"","comb08","cylinders","displ","drive","year","Class","trans"
"27021",31,4,1.6,"Front-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27022",30,4,1.6,"Front-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27023",27,4,2,"Front-Wheel Drive",2016,"Midsize","Manual 6 Speed"
"27024",24,4,2,"Front-Wheel Drive",2015,"SUV","Automatic 6 Speed"
"27025",21,6,3.5,"Front-Wheel Drive",2015,"SUV","Automatic 6 Speed"
"27026",21,6,2.7,"Front-Wheel Drive",2015,"SUV","Automatic 6 Speed"
"27027",23,4,2,"All-Wheel Drive",2015,"SUV","Automatic 6 Speed"
"27028",20,6,3.5,"All-Wheel Drive",2015,"SUV","Automatic 6 Speed"
"27029",20,6,2.7,"All-Wheel Drive",2015,"SUV","Automatic 6 Speed"
"27030",20,4,2.4,"Rear-Wheel Drive",1987,"Truck","Automatic 4 Speed"
"27031",21,6,3,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27032",21,6,3,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27033",29,4,2.4,"Front-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27034",27,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27035",25,4,2.4,"Front-Wheel Drive",2015,"SUV","Automatic Other"
"27036",16,8,4.4,"All-Wheel Drive",2015,"SUV","Automatic 8 Speed"
"27037",16,8,4.4,"All-Wheel Drive",2015,"SUV","Automatic 8 Speed"
"27038",21,4,2.4,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27039",18,8,5,"Rear-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27040",18,8,5,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27041",18,8,5,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27042",18,8,5,"Rear-Wheel Drive",2016,"Large","Automatic 8 Speed"
"27043",18,8,5,"Rear-Wheel Drive",2016,"Large","Automatic 8 Speed"
"27044",20,6,3.6,"Front-Wheel Drive",2015,"Midsize","Automatic 6 Speed"
"27045",23,6,3.5,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27046",30,6,3.5,"All-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27047",27,4,2,"Front-Wheel Drive",2015,"Compact","Automatic 6 Speed"
"27048",25,4,2,"Front-Wheel Drive",2015,"Compact","Manual 6 Speed"
"27049",17,6,3,"Rear-Wheel Drive",1987,"Truck","Automatic 4 Speed"
"27050",25,4,2.4,"Front-Wheel Drive",2015,"SUV","Automatic 6 Speed"
"27051",24,4,2.4,"4-Wheel Drive",2015,"SUV","Automatic 6 Speed"
"27052",19,6,3.8,"All-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27053",29,4,1.6,"Front-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27054",28,4,1.6,"Front-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27055",18,8,5,"Rear-Wheel Drive",2016,"Large","Automatic 8 Speed"
"27056",20,6,3.3,"Front-Wheel Drive",2016,"Van","Automatic 6 Speed"
"27057",21,6,3.3,"Front-Wheel Drive",2016,"Van","Automatic 6 Speed"
"27058",19,6,3.3,"Front-Wheel Drive",2016,"Van","Automatic 6 Speed"
"27059",17,6,3,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27060",21,6,3.6,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27061",26,4,2,"Rear-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27062",26,4,2,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27063",19,6,3,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27064",19,6,3,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27065",24,6,3,"Rear-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27066",31,4,1.6,"Front-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27067",30,4,1.6,"Front-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27068",31,4,1.6,"Front-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27069",19,6,3,"All-Wheel Drive",2016,"SUV","Automatic 7 Speed"
"27070",22,4,2,"Rear-Wheel Drive",1987,"Truck","Automatic 4 Speed"
"27071",20,6,3.6,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27072",19,6,3.6,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27073",21,6,3.7,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27074",21,6,3.7,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27075",21,6,3.7,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27076",20,6,3.7,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27077",23,6,3,"Rear-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27078",23,6,3,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27079",23,6,3,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27080",19,8,4.4,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27081",23,4,2,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27082",18,8,4.4,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27083",17,8,4.4,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27084",16,8,4.4,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27085",17,8,4.4,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27086",16,8,4.4,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27087",23,6,3,"Rear-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27088",23,6,3,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27089",18,8,4.4,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27090",18,8,4.4,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27091",17,8,4.4,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27092",20,4,2.6,"Rear-Wheel Drive",1987,"Truck","Automatic 4 Speed"
"27093",16,8,4.4,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27094",23,4,2,"All-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27095",19,4,2.5,"All-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27096",17,8,4.4,"Rear-Wheel Drive",2016,"Midsize","Manual 6 Speed"
"27097",16,8,4.4,"Rear-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27098",30,4,1.8,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27099",31,4,1.8,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27100",30,4,1.8,"Front-Wheel Drive",2016,"Midsize","Manual 6 Speed"
"27101",28,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27102",28,4,2,"Front-Wheel Drive",2016,"Midsize","Manual 6 Speed"
"27103",23,4,2.2,"Front-Wheel Drive",1985,"Compact","Automatic 3 Speed"
"27104",20,4,2.6,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27105",40,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27106",41,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27107",35,4,2,"Front-Wheel Drive",2015,"Wagon","Automatic 6 Speed"
"27108",35,4,2,"Front-Wheel Drive",2015,"Wagon","Manual 6 Speed"
"27109",29,4,1.8,"Front-Wheel Drive",2015,"Wagon","Automatic 6 Speed"
"27110",28,4,1.8,"Front-Wheel Drive",2015,"Wagon","Manual 5 Speed"
"27111",28,4,2,"Front-Wheel Drive",2015,"Wagon","Automatic 7 Speed"
"27112",24,4,2,"Front-Wheel Drive",2015,"SUV","Automatic Other"
"27113",24,4,2.4,"All-Wheel Drive",2015,"SUV","Automatic Other"
"27114",15,8,5.6,"4-Wheel Drive",2015,"SUV","Automatic 7 Speed"
"27115",21,4,2,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27116",20,8,4.4,"Rear-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27117",20,8,4.4,"Rear-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27118",20,8,4.4,"Rear-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27119",28,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27120",22,6,3.6,"Rear-Wheel Drive",2016,"Large","Automatic 7 Speed"
"27121",21,6,3.6,"All-Wheel Drive",2016,"Large","Automatic 7 Speed"
"27122",21,6,3,"Rear-Wheel Drive",2016,"Large","Automatic 7 Speed"
"27123",21,6,3,"All-Wheel Drive",2016,"Large","Automatic 7 Speed"
"27124",20,6,3,"All-Wheel Drive",2016,"Large","Automatic 7 Speed"
"27125",23,6,3.5,"Front-Wheel Drive",2016,"SUV","Automatic Other"
"27126",20,4,2.3,"Rear-Wheel Drive",1987,"Truck","Automatic 4 Speed"
"27127",22,6,3.5,"Front-Wheel Drive",2016,"SUV","Automatic Other"
"27128",22,6,3.5,"All-Wheel Drive",2016,"SUV","Automatic Other"
"27129",21,6,3.5,"All-Wheel Drive",2016,"SUV","Automatic Other"
"27130",24,4,2,"Front-Wheel Drive",2015,"SUV","Automatic 6 Speed"
"27131",26,4,1.4,"Front-Wheel Drive",2015,"SUV","Manual 6 Speed"
"27132",27,4,1.4,"All-Wheel Drive",2015,"SUV","Manual 6 Speed"
"27133",34,4,1.5,"Front-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27134",36,4,1.5,"Front-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27135",21,4,2,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27136",26,4,2.3,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27137",21,8,4,"All-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27138",21,8,4,"All-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27139",25,4,2,"All-Wheel Drive",2016,"Midsize","Automatic 8 Speed"
"27140",22,6,3.3,"Front-Wheel Drive",2016,"Large","Automatic 6 Speed"
"27141",32,4,1.5,"Front-Wheel Drive",2016,"Wagon","Manual 6 Speed"
"27142",36,4,1.5,"Front-Wheel Drive",2016,"Wagon","Automatic Other"
"27143",34,4,1.5,"Front-Wheel Drive",2016,"Wagon","Automatic 7 Speed"
"27144",23,6,3.5,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27145",24,4,2,"Rear-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27146",24,4,2.3,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27147",22,6,3.5,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27148",24,4,2,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27149",21,6,3,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27150",30,4,2,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27151",23,4,2,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27152",21,6,3,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27153",25,4,2.5,"All-Wheel Drive",2016,"SUV","Manual 6 Speed"
"27154",27,4,2.5,"All-Wheel Drive",2016,"SUV","Automatic Other"
"27155",25,4,2,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27156",22,4,2,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27157",18,6,2.9,"Rear-Wheel Drive",1987,"Truck","Automatic 4 Speed"
"27158",24,4,2,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27159",28,4,2,"Rear-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27160",24,6,3,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27161",23,6,3,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27162",24,6,3,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27163",29,4,1.5,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27164",28,4,1.5,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27165",25,4,2,"All-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27166",26,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27167",26,4,2.5,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27168",19,6,2.9,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27169",41,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic Other"
"27170",40,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic Other"
"27171",25,4,2,"All-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27172",26,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27173",21,6,3.7,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27174",20,6,3.7,"All-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27175",23,6,3,"Rear-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27176",23,6,3,"4-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27177",30,4,2,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27178",30,4,2,"Rear-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27179",20,4,2.5,"Rear-Wheel Drive",1987,"Truck","Automatic 3 Speed"
"27180",17,6,3.8,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27181",17,6,4,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27182",21,6,3.8,"4-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27183",21,6,3.8,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27184",21,6,3.8,"4-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27185",21,6,3.8,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27186",21,8,4.7,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27187",20,8,4.7,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27188",23,6,3.5,"Rear-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27189",23,6,3.5,"4-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27190",21,4,2.5,"Rear-Wheel Drive",1987,"Truck","Automatic 4 Speed"
"27191",23,6,3.5,"Rear-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27192",33,4,2.1,"Rear-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27193",31,4,2.1,"4-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27194",23,6,3.5,"4-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27195",19,8,5.5,"4-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27196",18,8,5.5,"4-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27197",22,6,3.5,"4-Wheel Drive",2016,"Wagon","Automatic 7 Speed"
"27198",18,8,5.5,"4-Wheel Drive",2016,"Wagon","Automatic 7 Speed"
"27199",17,8,4.8,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27200",21,4,2.5,"Rear-Wheel Drive",1987,"Truck","Manual 4 Speed"
"27201",17,8,4.8,"All-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27202",18,8,4,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27203",28,4,2,"Rear-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27204",24,4,2,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27205",32,4,1.5,"Front-Wheel Drive",2016,"Compact","Automatic 4 Speed"
"27206",33,4,1.5,"Front-Wheel Drive",2016,"Compact","Manual 5 Speed"
"27207",21,8,4.7,"4-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27208",28,4,1.4,"Front-Wheel Drive",2016,"SUV","Manual 6 Speed"
"27209",26,4,2.2,"Front-Wheel Drive",1985,"Compact","Manual 5 Speed"
"27210",22,4,2.5,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27211",25,4,2.4,"Front-Wheel Drive",2016,"SUV","Automatic Other"
"27212",20,8,4,"Rear-Wheel Drive",2015,"Compact","Automatic 7 Speed"
"27213",20,8,4,"Rear-Wheel Drive",2015,"Compact","Automatic 7 Speed"
"27214",24,6,3,"Rear-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27215",23,6,3,"Rear-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27216",16,8,4.7,"Rear-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27217",15,8,4.7,"Rear-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27218",23,6,3,"Rear-Wheel Drive",2016,"Midsize","Automatic 8 Speed"
"27219",23,4,2.4,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27220",22,4,2,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27221",16,6,2.8,"Rear-Wheel Drive",1987,"Truck","Automatic 3 Speed"
"27222",22,4,2,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27223",19,6,3.7,"Rear-Wheel Drive",2016,"SUV","Automatic 7 Speed"
"27224",21,4,2.4,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27225",20,4,2,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27226",18,6,3.7,"All-Wheel Drive",2016,"SUV","Automatic 7 Speed"
"27227",25,4,1.6,"Front-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27228",24,4,1.6,"Front-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27229",28,4,2,"Front-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27230",27,4,2,"Front-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27231",31,4,2,"Front-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27232",18,6,2.8,"Rear-Wheel Drive",1987,"Truck","Automatic 4 Speed"
"27233",29,4,2,"4-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27234",21,6,3,"All-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27235",30,4,2,"Front-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27236",27,4,2,"Front-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27237",21,6,3,"All-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27238",20,6,3,"All-Wheel Drive",2016,"Large","Automatic 8 Speed"
"27239",20,6,3,"All-Wheel Drive",2016,"Large","Automatic 8 Speed"
"27240",24,4,1.6,"Front-Wheel Drive",2016,"Large","Automatic 6 Speed"
"27241",18,6,2.8,"Rear-Wheel Drive",1987,"Truck","Manual 4 Speed"
"27242",24,4,1.6,"Front-Wheel Drive",2016,"Large","Manual 6 Speed"
"27243",28,4,2,"Front-Wheel Drive",2016,"Large","Automatic 6 Speed"
"27244",26,4,2,"Front-Wheel Drive",2016,"Wagon","Automatic 6 Speed"
"27245",27,4,2,"Front-Wheel Drive",2016,"Wagon","Automatic 6 Speed"
"27246",26,4,1.6,"Front-Wheel Drive",2016,"Wagon","Automatic 6 Speed"
"27247",26,4,1.6,"Front-Wheel Drive",2016,"Wagon","Manual 6 Speed"
"27248",21,6,3,"All-Wheel Drive",2016,"Wagon","Automatic 6 Speed"
"27249",21,6,3,"All-Wheel Drive",2016,"Wagon","Automatic 6 Speed"
"27250",26,4,2,"Front-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27251",18,6,2.8,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27252",26,4,2,"Front-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27253",24,4,2,"Front-Wheel Drive",2016,"SUV","Automatic 8 Speed"
"27254",24,4,2.4,"All-Wheel Drive",2016,"SUV","Automatic Other"
"27255",20,6,3,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27256",38,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic Other"
"27257",22,6,3.4,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27258",25,4,1.9,"Rear-Wheel Drive",1987,"Truck","Manual 4 Speed"
"27259",20,6,3.8,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27260",20,6,3.8,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27261",22,6,3.4,"Rear-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27262",23,6,3.4,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27263",22,6,3.4,"Rear-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27264",23,6,3.4,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27265",22,6,3.8,"Rear-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27266",22,6,3.8,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27267",22,6,3.8,"Rear-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27268",22,6,3.8,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27269",23,4,1.9,"Rear-Wheel Drive",1987,"Truck","Manual 4 Speed"
"27270",22,6,3.4,"4-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27271",23,6,3.4,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27272",21,6,3.4,"4-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27273",22,6,3.4,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27274",21,6,3.8,"4-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27275",22,6,3.8,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27276",21,6,3.8,"4-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27277",21,6,3.8,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27278",21,6,3.8,"Rear-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27279",21,6,3.8,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27280",32,4,2.2,"Rear-Wheel Drive",1987,"Truck","Manual 4 Speed"
"27281",20,6,3.8,"Rear-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27282",21,6,3.8,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27283",21,6,3.8,"4-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27284",21,6,3.8,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27285",20,6,3.8,"4-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27286",21,6,3.8,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27287",20,6,3.8,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27288",20,6,3.8,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27289",21,6,3.4,"4-Wheel Drive",2016,"Compact","Manual 7 Speed"
"27290",22,6,3.4,"4-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27291",28,4,2.2,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27292",17,8,4,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27293",19,8,4,"All-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27294",29,4,2,"Front-Wheel Drive",2016,"Compact","Automatic 8 Speed"
"27295",17,8,4,"All-Wheel Drive",2016,"Midsize","Automatic 8 Speed"
"27296",29,4,1.8,"Front-Wheel Drive",2016,"Midsize","Manual 6 Speed"
"27297",28,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27298",19,6,3,"All-Wheel Drive",2016,"Midsize","Automatic 8 Speed"
"27299",19,6,3,"Rear-Wheel Drive",2016,"Midsize","Automatic 8 Speed"
"27300",25,6,3.5,"Front-Wheel Drive",2016,"Midsize","Automatic 7 Speed"
"27301",29,4,2,"Front-Wheel Drive",2016,"Midsize","Automatic 8 Speed"
"27302",29,4,2.2,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27303",17,8,3.8,"Rear-Wheel Drive",2016,"Large","Automatic 8 Speed"
"27304",18,6,3,"All-Wheel Drive",2016,"Large","Automatic 8 Speed"
"27305",29,4,2,"Front-Wheel Drive",2016,"Wagon","Automatic 8 Speed"
"27306",26,4,2,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27307",20,6,3.7,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27308",20,6,2.7,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27309",23,4,2,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27310",19,6,2.7,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27311",19,6,3.7,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27312",20,6,3.5,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27313",27,4,2.2,"Front-Wheel Drive",1985,"Compact","Manual 5 Speed"
"27314",20,4,2.3,"Rear-Wheel Drive",1987,"Truck","Automatic 3 Speed"
"27315",20,6,3.5,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27316",22,4,2.3,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27317",19,6,3.5,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27318",19,6,3.5,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27319",18,6,3.5,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27320",21,4,2.3,"All-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27321",19,6,3,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27322",19,6,3,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27323",18,6,3,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27324",19,4,2.3,"Rear-Wheel Drive",1987,"Truck","Automatic 3 Speed"
"27325",18,6,3,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27326",24,6,3.4,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27327",22,6,3.4,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27328",24,6,3.4,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27329",22,6,3.4,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27330",25,6,3.4,"Rear-Wheel Drive",2016,"Compact","Automatic 7 Speed"
"27331",19,6,3.6,"Rear-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27332",30,4,1.6,"Front-Wheel Drive",2016,"Compact","Automatic 6 Speed"
"27333",31,4,1.6,"Front-Wheel Drive",2016,"Compact","Manual 6 Speed"
"27334",30,4,1.8,"Front-Wheel Drive",2016,"Midsize","Automatic 6 Speed"
"27335",21,4,2.3,"Rear-Wheel Drive",1987,"Truck","Manual 5 Speed"
"27336",19,6,3,"Rear-Wheel Drive",2016,"Midsize","Automatic 8 Speed"
"27337",22,6,3.6,"Front-Wheel Drive",2016,"Large","Automatic 6 Speed"
"27338",22,6,3.3,"Front-Wheel Drive",2016,"Large","Automatic 6 Speed"
"27339",23,6,3.3,"Front-Wheel Drive",2016,"Large","Automatic 6 Speed"
"27340",18,6,3,"Rear-Wheel Drive",2016,"Large","Automatic 8 Speed"
"27341",20,6,3.3,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27342",21,6,3.3,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27343",23,4,2.4,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27344",22,4,2,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
"27345",27,4,2.4,"Front-Wheel Drive",2016,"SUV","Automatic 6 Speed"
